ID,SMILES
CHEMBL2332045,CC(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332044,CC(C)(C)OC(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332043,NC(=O)c1cc2ncnc(N3CCC(CCNC(=O)c4cccs4)CC3)c2s1
CHEMBL2332042,NC(=O)c1cc2ncnc(N3CCC(CCNC(=O)c4ccc(C(=O)O)s4)CC3)c2s1
CHEMBL2332041,CC(C)(C)OC(=O)c1ccc(C(=O)NCCC2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)s1
CHEMBL2332040,CCNC(=O)c1ccc(C(=O)NCCN2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)s1
CHEMBL2332039,CCNC(=O)c1ccc(C(=O)NCCC2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)s1
CHEMBL2332038,CCNC(=O)c1cccc(C(=O)NCCN2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)c1
CHEMBL2332037,CCNC(=O)c1cccc(C(=O)NCCC2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)c1
CHEMBL2312289,NC(=O)[C@@H]1CCCc2c1[nH]c1ccc(Cl)cc21
CHEMBL228175,N#C/C(=C\c1ccc(-c2ccccc2Cl)o1)C(=O)Nc1cccc2ncccc12
CHEMBL226115,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1
CHEMBL225797,N#C/C(=C\c1ccc(-c2cccc(C(F)(F)F)c2)o1)C(=O)Nc1cccc2ncccc12
CHEMBL224864,N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12
CHEMBL220456,O=C1NC(=O)C(c2c[nH]c3cccc(F)c23)=C1c1cn(CCOC(CCO)C2COC3(CCCCC3)O2)c2ccccc12
CHEMBL2203548,C=CCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3Cl)o2)C(=O)NC1=S
CHEMBL2203547,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2cccc(Cl)c2Cl)o1
CHEMBL2203546,COc1ccc2c(C=C3C(=O)NC(=S)NC3=O)cccc2c1
CHEMBL2203545,CC(C)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1
CHEMBL2203544,COc1cc(C=C2C(=O)NC(=S)NC2=O)ccc1OCc1ccccc1Cl
CHEMBL2203543,O=C1NC(=S)NC(=O)C1=Cc1ccc(OCc2ccc(Br)cc2)cc1
CHEMBL2203541,CCN1C(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)C(=O)NC1=S
CHEMBL2203540,CN1C(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)C(=O)NC1=S
CHEMBL218910,O=C1NC(=O)C(c2c[nH]c3cccc(F)c23)=C1c1cn(CCOC(CCO)C(O)CO)c2ccccc12
CHEMBL218328,CN1CCCC1CCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
CHEMBL2181509,CC(CS(=O)(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1
CHEMBL2171201,CCCCn1c(=O)nc2oc3ccccc3cc-2c1=O
CHEMBL2171200,CCCn1c(=O)nc2oc3ccccc3cc-2c1=O
CHEMBL2171199,CCn1c(=O)nc2oc3ccccc3cc-2c1=O
CHEMBL2171198,Cn1c(=O)nc2oc3ccccc3cc-2c1=O
CHEMBL2171197,O=c1nc2oc3ccc4ccccc4c3cc-2c(=O)n1Cc1ccccc1
CHEMBL2171195,CCCCn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O
CHEMBL2171194,C=CCn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O
CHEMBL2171193,CCCn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O
CHEMBL2171192,CCn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O
CHEMBL2171191,Cn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O
CHEMBL2170194,O=C1NC(=S)NC(=O)C1=Cc1cccc2ccccc12
CHEMBL2164019,CCCCCC1CC(=O)c2cc(C)cc(C)c2O1
CHEMBL2164018,CCCCCC1CC(=O)c2cc(Br)cc(Br)c2O1
CHEMBL2164016,CCCCC[C@H]1CC(=O)c2cc(Cl)cc(Br)c2O1
CHEMBL2164015,CCCCC[C@@H]1CC(=O)c2cc(Cl)cc(Br)c2O1
CHEMBL2164014,CCCCCC1CC(=O)c2cc(Cl)cc(Br)c2O1
CHEMBL2164009,CCCCCc1cc(=O)c2cc(Cl)cc(Br)c2o1
CHEMBL2164005,O=C1CC(CCc2ccccc2)Oc2c(Br)cc(Cl)cc21
CHEMBL2164003,CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1
CHEMBL2152628,NC(=O)c1ccccc1Nc1cccc(OCCc2ccc(Br)cc2)c1
CHEMBL2152627,NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(Br)c2)c1
CHEMBL2152626,NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2Br)c1
CHEMBL2152625,NC(=O)c1ccccc1Nc1cccc(OCCc2ccc(Cl)cc2)c1
CHEMBL2152624,NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(Cl)c2)c1
CHEMBL2152623,NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2Cl)c1
CHEMBL2152622,NC(=O)c1ccccc1Nc1cccc(OCCc2ccc(F)cc2)c1
CHEMBL2152621,NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(F)c2)c1
CHEMBL2152620,NC(=O)c1ccccc1Nc1cccc(OCCc2ccc(C(F)(F)F)cc2)c1
CHEMBL2152619,NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(C(F)(F)F)c2)c1
CHEMBL2152618,NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2C(F)(F)F)c1
CHEMBL2152617,Cc1ccc(CCOc2cccc(Nc3ccccc3C(N)=O)c2)cc1
CHEMBL2152616,Cc1cccc(CCOc2cccc(Nc3ccccc3C(N)=O)c2)c1
CHEMBL2152615,Cc1ccccc1CCOc1cccc(Nc2ccccc2C(N)=O)c1
CHEMBL2152614,NC(=O)c1ccccc1Nc1cccc(OCCCc2ccccc2)c1
CHEMBL2152613,NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1
CHEMBL2152611,CC(C)COc1cccc(Nc2ccccc2C(N)=O)c1
CHEMBL2152610,NC(=O)c1ccccc1Nc1cccc(OCC2CCCCC2)c1
CHEMBL2152605,CN(Cc1ccccc1)C(=O)c1cccc(Nc2ccccc2C(N)=O)c1
CHEMBL2152604,NC(=O)c1ccccc1Nc1cccc(C(=O)NCc2ccccc2)c1
CHEMBL2152600,NC(=O)c1ccccc1Nc1ccc(NC(=O)c2cccnc2)cc1
CHEMBL2152597,NC(=O)c1ccccc1Nc1ccc(NC(=O)C2CCCCC2)cc1
CHEMBL2152594,NC(=O)c1ccccc1Nc1ccc(NC(=O)c2ccccc2)cc1
CHEMBL2152592,NC(=O)c1ccccc1Nc1ccc(C(=O)Nc2ccccc2)cc1
CHEMBL2152588,NC(=O)c1ccccc1Nc1ccc(/C=C\c2ccccc2)cc1
CHEMBL2152577,NC(=O)c1ccccc1Nc1ccc(OCc2ccccc2)cc1
CHEMBL2151055,NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2F)c1
CHEMBL200762,CC(NC(=O)c1cccc(/N=C/c2c(O)ccc3ccccc23)c1)c1ccccc1
CHEMBL198582,C[C@@H](NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1
CHEMBL197282,C[C@H](NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1
CHEMBL1962975,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)cc1
CHEMBL1962974,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)c(Br)c2)cc1
CHEMBL1962973,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Br)cc2)cc1
CHEMBL1962885,CC(C)c1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1
CHEMBL1962780,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2cccc(Br)c2)cc1
CHEMBL1945673,CN(C)CCCCNC(=O)c1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl
CHEMBL1945670,Cc1ccccc1C(=O)NC(=S)Nc1ccc(NC(=O)CCCCN(C)C)cc1.Cl
CHEMBL1945266,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)cc1.Cl
CHEMBL1945265,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)c(Br)c2)cc1.Cl
CHEMBL1945264,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2cccc(Br)c2)cc1.Cl
CHEMBL1945259,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)cc2)cc1.Cl
CHEMBL1945258,COc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl
CHEMBL1945255,CCCCCc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl
CHEMBL1945254,CCCCc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl
CHEMBL1945137,CC(C)c1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl
CHEMBL1945136,CCCc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl
CHEMBL1945133,CN(C)CCCCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl
CHEMBL1945132,CN(C)CCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl
CHEMBL1945131,CN(C)CCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl
CHEMBL1945130,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl
CHEMBL1835312,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)c1ccccc1
CHEMBL1835311,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1O
CHEMBL1835310,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1F
CHEMBL1835308,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1CCCN(C(=O)OC(C)(C)C)C1)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835306,CC(=S)NCCCC[C@H](NC(=O)CCc1ccccc1F)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835304,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835303,CC(=S)NCCCC[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835302,CC(=S)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835301,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835299,CC(=S)NCCCC[C@H](N)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835298,CC(=S)NCCCC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)O
CHEMBL1835297,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](C)NC(C)=O
CHEMBL1835296,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](C)NC(C)=O
CHEMBL1814815,CC(=O)NCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCNC(C)=O)NC(C)=O)C(N)=O
CHEMBL1797926,Cl.NCCn1c(=S)[nH]c2cc([N+](=O)[O-])ccc21
CHEMBL1797925,O=c1[nH]c2cc([N+](=O)[O-])ccc2n1C1CCCCC1
CHEMBL1797923,COc1ccc2[nH]c(=S)[nH]c2n1
CHEMBL1797922,S=c1[nH]c2ccc(Cl)nc2[nH]1
CHEMBL1797920,O=C(O)c1ccc2[nH]c(=S)[nH]c2c1
CHEMBL1797919,O=c1[nH]c2cc([N+](=O)[O-])c3ccccc3c2[nH]1
CHEMBL1797749,O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1
CHEMBL1797746,O=c1[nH]c(=S)[nH]c(-c2cc3ccccc3s2)c1Cc1c(O)ccc2ccccc12
CHEMBL1797740,O=c1[nH]c(=S)[nH]c(-c2ccc(-c3ccccc3)cc2)c1Cc1c(O)ccc2ccccc12
CHEMBL1797739,O=c1[nH]c(=S)[nH]c(-c2ccc3ccccc3c2)c1Cc1c(O)ccc2ccccc12
CHEMBL1797736,O=C(CCc1ccccc1)C1Cc2c(ccc3ccccc23)OC1=O
CHEMBL1797735,O=C(Cc1ccccc1)C1Cc2c(ccc3ccccc23)OC1=O
CHEMBL1797732,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccncc1
CHEMBL1797731,Cn1cccc1C(=O)C1Cc2c(ccc3ccccc23)OC1=O
CHEMBL1797730,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccsc1
CHEMBL1797728,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccoc1
CHEMBL1797727,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccco1
CHEMBL1797726,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(-c2ccccc2)cc1
CHEMBL1797725,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc2ccccc2c1
CHEMBL1797724,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cccc2ccccc12
CHEMBL1795371,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccccc2)cc1
CHEMBL1794051,Oc1c(Br)cc(C=C2c3cc(I)ccc3NC2O)cc1Br
CHEMBL1775011,Nc1ncnc2c1nc(-c1ccccc1)n2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
CHEMBL17329,COC(=O)/C=C/c1cc(O)ccc1O
CHEMBL1715925,O=C1NC(=S)NC(=O)C1=Cc1ccc(OCc2ccccc2)cc1
CHEMBL1714005,O=C1NC(=S)NC(=O)C1=Cc1c[nH]c2ccccc12
CHEMBL1591531,CS(=O)(=O)O.Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21
CHEMBL154580,C=CC(=O)c1ccc2ccccc2c1
CHEMBL1537405,Cc1ccc2nc(O)c(C=C3C(=O)NC(=S)NC3=O)cc2c1
CHEMBL1483080,O=C1NC(=S)NC(=O)C1=Cc1cc2ccccc2[nH]1
CHEMBL1456134,Sc1nc2c(ccc3ccccc32)[nH]1
CHEMBL126077,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12
CHEMBL1254613,CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(=S)CC(C)C)C(=O)N[C@@H](C)C(=O)O
CHEMBL1254539,CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(=O)CC(C)C)C(=O)N[C@@H](C)C(=O)O
CHEMBL1254458,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(C)=O
CHEMBL1254035,CC(=[Se])NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1
CHEMBL1254033,CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(C)=[Se])C(=O)N[C@@H](C)C(=O)O
CHEMBL1254032,CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](C)C(=O)O
CHEMBL1237210,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O
CHEMBL115600,Cc1ccc2[nH]c3c(c2c1)CCCC3C(N)=O
CHEMBL1140,NC(=O)c1cccnc1
CHEMBL112265,NC(=O)C1CCCc2c1[nH]c1ccccc21
