,ID,SMILES,Model 1: SIRT2 inhibitory activity,"Probability of Model 1 ""Yes"" class prediction"
35251,145039,C/C(=N\NC(=O)c1c(Cl)c(C)nn1C)c1ccc(NC(=O)COc2ccc(Cl)cc2C)cc1,No,0.41452702286357723
35252,145040,COC(=O)c1c(-c2cccc(C)c2)csc1NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,No,0.39437949039538983
35253,145041,CCC(CC)C(=O)Nc1cccc(/C(C)=N/NC(=O)c2csc3ccccc23)c1,No,0.45514067713011197
35254,145042,Cc1ccc(C)c(-c2cc(C(=O)NC3CC3)c3cc(Br)ccc3n2)c1,No,0.3624424058443722
35255,145043,COc1ccc(C2C(C#N)=C(N)N(c3ccc(Br)cn3)C3=C2C(=O)CC(C)(C)C3)cc1COc1ccc([N+](=O)[O-])c(C)c1,Yes,0.5116014086165478
35256,145044,COc1cc(/C=N/NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)ccc1OCC(N)=O,No,0.4704157850853753
35257,145045,C/C(=N\NC(=O)c1c([N+](=O)[O-])c(C)nn1C)c1ccc(NC(=O)c2ccc(Cl)s2)cc1,No,0.41766284790280167
35258,145046,COc1ccc(-c2n[nH]cc2C=NNC(=O)c2ccc(C(C)(C)C)cc2)cc1OC,No,0.41126497937062917
35259,145047,CCn1ncc(Br)c1C(=O)Nc1ccc(N(C)C)cc1,No,0.2533104703297122
35260,145048,CCOc1ccccc1-c1cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c2ccccc2n1,No,0.37026242607284754
35261,145049,COc1nn(C(C)C(=O)N/N=C/C=C/c2ccco2)cc1[N+](=O)[O-],Yes,0.5559686606482366
35262,145050,COC(=O)c1c(NC(=O)c2ccc(OC)c([N+](=O)[O-])c2)sc2c1CCC2,No,0.31550741459687415
35263,145051,CC1(C(=O)N/N=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)CC1(Cl)Cl,No,0.4126421123773456
35264,145052,CCOc1ccc(-c2cc(C(=O)Nc3ccccc3[N+](=O)[O-])c3ccccc3n2)cc1,No,0.4806576076052991
35265,145053,CCCc1ccc(-c2cc(C(=O)N/N=C/c3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,No,0.44960711361801675
35266,145054,COc1ccc(/C=N/NC(=O)c2c(-c3ccccc3Cl)noc2C)cc1CN1CCOCC1,No,0.4465574843564298
35267,145055,Cc1cc(-c2ccccc2)nc2c(C(=O)N/N=C/c3cccc(F)c3)cnn12,No,0.4894312945823864
35268,145056,COC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc2c1CCC(c1ccccc1)C2,Yes,0.5376385413337815
35269,145057,Cc1cc(-c2ccccc2)nc2c(C(=O)N/N=C/c3cc4c(cc3[N+](=O)[O-])OCO4)cnn12,No,0.4204010459888563
35270,145058,COc1ccc(/C=N/NC(=O)c2cc(-c3ccccc3OC(C)C)nc3ccccc23)cc1CN1CCOCC1,Yes,0.500902568694273
35271,145059,Cc1nn(C)c(C(=O)N/N=C/c2cc(Br)ccc2O)c1Br,No,0.36194345955002427
35272,145060,C/C(=N\NC(=O)c1csc2ccccc12)c1ccc(NC(=O)COc2ccc(Cl)cc2C)cc1,No,0.4572360055848173
35273,145061,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1ccc(-c2cccc(Cl)c2)o1,No,0.4977560741160402
35274,145062,COc1ccc(/C=N/NC(=O)C2CC2)cc1COc1cccc(Cl)c1Cl,Yes,0.5808977844261505
35275,145063,CC(C)c1ccc(-c2cc(C(=O)N/N=C/c3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1,No,0.41127722830649827
35276,145064,Cc1cccc(CSc2nc(C(F)(F)F)c3c(c2C#N)CCC3)c1,No,0.3702482865760673
35277,145065,C/C(=N\NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12)c1ccc(NC(=O)C2CCC2)cc1,No,0.49264214399395184
35278,145066,CC(C)Oc1ccc(-c2cc(C(=O)N/N=C/c3cc([N+](=O)[O-])ccc3O)c3ccccc3n2)cc1,No,0.42927078466779095
35279,145067,O=C(Nc1cc([N+](=O)[O-])ccc1F)c1sc2cc(F)ccc2c1Cl,No,0.3306122558049434
35280,145068,CCCOc1cccc(-c2cc(C(=O)Nc3ccc(OC)cc3[N+](=O)[O-])c3ccccc3n2)c1,Yes,0.5266963900608257
35281,145069,COC(=O)c1c(-c2ccc3ccccc3c2)csc1NC(=O)c1ccc2c(c1)OCO2,Yes,0.5282422269789173
35282,145070,CCCOC(=O)c1c(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])sc2c1CCC2,No,0.40793095771033483
35283,145071,O=C(Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1)c1cccc(COc2ccc(Cl)cc2)c1,No,0.46116976545068794
35284,145072,Cc1cc(OC(C)C(=O)N/N=C/c2c(O)ccc3ccccc23)ccc1Cl,Yes,0.6046523776561826
35285,145073,COc1ccc(/C=N\NC(=O)C2CC2c2ccc(C(C)(C)C)cc2)cc1CSCc1ccco1,No,0.42137480227565755
35286,145074,O=C(Nc1ccc(F)c([N+](=O)[O-])c1)c1n[nH]cc1Cl,No,0.3198130570636308
35287,145075,CCOc1cccc(-c2cc(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])c3ccccc3n2)c1,No,0.4787968585692745
35288,145076,COc1ccc(/C=N/NC(=O)c2c(-c3ccccc3Cl)noc2C)cc1CSc1nc(C(F)F)cc(C)c1C#N,No,0.4670485063983005
35289,145077,COc1cccc(/C=N/NC(=O)c2cc(-c3cccc(OCC(C)C)c3)nc3ccccc23)c1O,Yes,0.5331986653904406
35290,145078,COc1ccc(/C=N\NC(=O)c2ccco2)cc1COc1ccc2ccccc2c1,Yes,0.597123646913413
35291,145079,CCC(C)(C)C1CCc2c(sc(NC(=O)C3(C)CC3(Br)Br)c2C(=O)OC)C1,No,0.4914511939387112
35292,145080,O=C(N/N=C/c1cc(Cl)ccc1O)c1sc2cc([N+](=O)[O-])ccc2c1Cl,No,0.38936465344912735
35293,145081,CC(C)Oc1ccccc1-c1cc(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)c2ccccc2n1,No,0.414407386988635
35294,145082,CC(C)Oc1ccccc1-c1cc(C(=O)NC(C)C2CC3CCC2C3)c2ccccc2n1,No,0.4739266522552895
35295,145083,O=C(Nc1ccc2c(c1)OCCO2)c1sc2cc(F)ccc2c1Cl,No,0.31721860195749185
35296,145084,COc1ccc(/C=N/NC(=O)c2cc(-c3ccccc3Cl)nc3ccccc23)cc1O,No,0.40910370924829503
35297,145085,N#CC1=C(N)N(c2ccc(Br)cn2)C2=C(C(=O)CC(c3ccccc3)C2)C1c1ccc(Br)cc1,No,0.4859578096757827
35298,145086,COc1ccccc1-c1cc(C(=O)N2CCOCC2)c2ccccc2n1,No,0.3679821371107916
35299,145087,COc1nn(C(C)C(=O)N/N=C/C(C)=C/c2ccccc2)cc1[N+](=O)[O-],No,0.4904255755697751
35300,145088,NC=C1C(=O)NC(=O)N(c2ccc(C34CC5CC(CC(C5)C3)C4)cc2)C1=O,No,0.3891325823061438
35301,145089,COc1cc(/C=N\NC(=O)c2ccc(Cn3cc(Br)c([N+](=O)[O-])n3)o2)cc(OC)c1O,No,0.49378940729257725
35302,145090,Cc1onc(-c2ccccc2)c1C(=O)N/N=C/c1ccccc1OC(C)C,No,0.33890117197083147
35303,145091,O=C(N/N=C/c1cccc(Cl)c1)c1csc2ccccc12,No,0.327922551407292
35304,145092,CCCOC(=O)c1c(-c2cc(C)ccc2C)csc1NC(=O)c1ccccc1[N+](=O)[O-],No,0.44899448389693514
35305,145093,COc1ccc(CC(=O)Nc2ccc(/C(C)=N/NC(=O)c3cc(-c4ccccc4)nc4ccccc34)cc2)cc1,No,0.4059626643127787
35306,145094,COc1ccc(/C=N/NC(=O)c2cc(-c3ccc(C)cc3C)nc3ccccc23)cc1COC(C)=O,Yes,0.500353286113018
35307,145095,COc1ccc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)cc1COc1cccc2cccnc12,No,0.48815640383798814
35308,145096,COc1ccc(/C=N/NC(=O)c2c([N+](=O)[O-])c(C)nn2C)c(OC)c1,No,0.2816290487018227
35309,145097,COc1ccc(-c2cc(C(=O)Nc3ccc(C)c([N+](=O)[O-])c3)c3cc(Br)ccc3n2)cc1,No,0.29266650614653983
35310,145098,C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1cccc(NC(=O)c2cccnc2)c1,Yes,0.6036013047230805
35311,145099,NC(=O)c1c(NC(=O)C(c2ccccc2)c2ccccc2)sc2c1CCC2,No,0.4098446802427996
35312,145100,C/C(=N/NC(=O)c1ccc(Cn2nc([N+](=O)[O-])c(Cl)c2C)o1)c1cccc(NC(=O)c2ccccc2F)c1,Yes,0.503521438756143
35313,145101,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1,No,0.34705073763245
35314,145102,COc1cc(/C=N/NC(=O)c2cc(-c3cc(C)ccc3C)nc3ccccc23)cc(OC)c1OC,No,0.36202861013454346
35315,145103,Cc1cc(C)cc(OCC(=O)N/N=C/c2cn(C)nc2C)c1,No,0.43566473017249885
35316,145104,Cc1ccc(NC(=O)Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,No,0.322674276564863
35317,145105,O=C(N/N=C/c1ccc(F)cc1)c1cc(-c2ccccc2Cl)nc2ccccc12,No,0.36835010461634293
35318,145106,CCC(C)OC(=O)c1c(NC(=O)/C=C/c2ccc(C)o2)sc2c1CCCC2,No,0.45548723284942333
35319,145107,C/C(C=NNC(=O)CSc1nnc(CNc2ccc(Br)cc2)n1C)=C/c1ccc(C(C)C)cc1,Yes,0.5536448545582462
35320,145108,CCn1ncc(/C=C/C(=O)Nc2ccc(S(N)(=O)=O)cc2)c1C,No,0.40335087989045965
35321,145109,Cc1nn(C)c(C(=O)N/N=C/c2ccccc2C(F)(F)F)c1[N+](=O)[O-],No,0.3385380783792519
35322,145110,CCn1ncc([N+](=O)[O-])c1C(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1,No,0.3391963667615192
35323,145111,Cc1cc(C(=O)NC2CCCCCCC2)ccc1[N+](=O)[O-],No,0.3492832633085754
35324,145112,O=C(N/N=C\c1cc([N+](=O)[O-])ccc1O)c1ccc(Cn2cc([N+](=O)[O-])cn2)o1,No,0.3897436789783963
35325,145113,CCOc1cccc(/C=N/NC(=O)COc2ccc3ccccc3c2)c1,Yes,0.5497813749433733
35326,145114,O=C1c2ccccc2C(=O)N1c1cccc(-c2cs/c(=N\c3cc(Cl)ccc3Cl)n2CCCO)c1,No,0.4722101755710068
35327,145115,Cc1ccc(C(=O)NNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],No,0.2711760325878487
35328,145116,N#CC1=C(N)N(c2ccc(Br)cn2)C2=C(C(=O)CC(c3ccccc3)C2)C1c1ccc(F)cc1,Yes,0.5156655419490189
35329,145117,O=C(N/N=C1/CC2C=CCC12)c1ccco1,No,0.3454989180013369
35330,145118,Cc1cccc(-n2[nH]c(C)c(C(c3ccccc3O)c3c(C)[nH]n(-c4cccc(C)c4)c3=O)c2=O)c1,Yes,0.525965002318391
35331,145119,Cc1ccc(/C=N/NC(=O)c2csc3c2CCCC3)cc1,No,0.3637782747951894
35332,145120,O=C(Nc1nc(-c2ccccc2Cl)cs1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,No,0.2400627111973302
35333,145121,COc1cc(/C=N/NC(=O)c2csc3ccccc23)ccc1OCc1ccccc1,Yes,0.5512027523118599
35334,145122,CCOc1ccc(-c2cc(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])c3ccccc3n2)cc1,No,0.46411729963008236
35335,145123,O=C(NNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12)Nc1ccccc1,No,0.29626893758355416
35336,145124,COc1ccc(OCc2ccc(/C=N/NC(=O)C3CCCCC3)o2)cc1,Yes,0.6311267913331914
35337,145125,O=C(NC1CCCc2ccccc21)c1cc(-c2cccc(Br)c2)nc2ccccc12,No,0.3729758154321495
35338,145126,O=C(Nc1cccc(Cl)c1)c1ccc(COc2ccccc2[N+](=O)[O-])o1,No,0.46735814939370734
35339,145127,COc1ccc(/C=N/NC(=O)c2cc(-c3ccc(OC(C)C)cc3)nc3ccccc23)cc1OC,No,0.4098141846571999
35340,145128,CC(C)Oc1ccc(-c2cc(C(=O)N/N=C/c3ccncc3)c3ccccc3n2)cc1,Yes,0.5268057138334318
35341,145129,CC(=O)Nc1ccc(/C(C)=N/NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,No,0.29406281980447385
35342,145130,CCC(=O)Nc1ccc(/C(C)=N/NC(=O)c2c(Br)c(C)nn2C)cc1,No,0.3356947313138751
35343,145131,COC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])cc2)sc(C)c1-c1ccc(OC)cc1,No,0.24710452792333884
35344,145132,O=C(CC12CC3CC(CC(C3)C1)C2)NN=Cc1c[nH]nc1-c1ccc(F)cc1,No,0.4020928942261307
35345,145133,COc1ccc(C2C(C(=O)Nc3ncccc3C)=C(C)NC3=C2C(=O)CCC3)cc1COc1ccccc1[N+](=O)[O-],Yes,0.5346152039022779
35346,145134,O=C(Nc1cc(Cl)ccc1Cl)c1cc(-c2ccc3c(c2)OCO3)nc2ccccc12,No,0.35890090951982345
35347,145135,Cc1cccc(NC(=O)NNC(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)c1,No,0.3602805177999846
35348,145136,C/C(=N\NC(=O)c1nn(C)c(C)c1Br)c1ccc(NC(=O)c2ccc(Br)o2)cc1,No,0.40482901907850805
35349,145137,C/C(=N\NC(=O)c1sc2cccc(Cl)c2c1Cl)c1ccc(NC(=O)c2ccoc2C)cc1,No,0.3586594218683523
35350,145138,COCCOC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])cc2)sc2c1CCCC2,No,0.3686885123786164
35351,145139,COc1ccc(/C=N/NC(=O)c2cc(-c3cc(C)ccc3C)nc3ccccc23)cc1CN1CCOCC1,No,0.474787790974247
35352,145140,Cc1ccc(-c2cc(C(=O)N3CCN(C(=O)c4ccco4)CC3)c3cc(Br)ccc3n2)cc1,No,0.44346883712182955
35353,145141,C/C(=N/NC(=O)c1ccc(Cn2nc([N+](=O)[O-])c(Cl)c2C)o1)c1ccc(NC(=O)C2CCCC2)cc1,Yes,0.6042826952513964
35354,145142,Cc1ccnn1CC(=O)N/N=C/c1ccc(O)cc1O,No,0.3136372466488718
35355,145143,CC1=C(C(=O)Nc2ncccc2C)C(c2cccc(Cl)c2Cl)C2=C(CC(c3ccccc3)CC2=O)N1,Yes,0.5594925881777498
35356,145144,COc1cc(C2C3=C(CC(C)(C)CC3=O)NC3=C2C(=O)CC(C)(C)C3)c(Br)cc1OCC(=O)O,No,0.47570115809262925
35357,145145,COc1ccc2nc(NC(=O)C3=C(C)NC4=C(C(=O)CC(C)(C)C4)C3c3cccc(OC)c3OC)sc2c1,No,0.46624516382179765
35358,145146,CCCOC(=O)c1c(NC(=O)Nc2cccc(C)c2)sc2c1CCCC2,No,0.44533941906270114
35359,145147,CCc1ccc(OCc2cc(/C=N/NC(=O)c3csc4c3CCCC4)ccc2OC)cc1,Yes,0.5947863575415192
35360,145148,CCN(CC)c1ccc(/C=N/NC(=O)c2cc(-c3ccc(C)cc3)nc3ccccc23)c(O)c1,No,0.4531954323574868
35361,145149,COc1ccc(C2C(C(=O)Nc3ccccn3)=C(C)NC3=C2C(=O)CC(c2ccccc2)C3)cc1COc1c(F)c(F)c(F)c(F)c1F,Yes,0.5881052385710871
35362,145150,O=C(NN=Cc1c[nH]nc1-c1ccc(F)cc1)c1ccncc1,Yes,0.5286726154093775
35363,145151,C/C(=N/NC(=O)c1ccc(Cn2cc([N+](=O)[O-])cn2)o1)c1cccc(NC(=O)c2ccc(Cl)s2)c1,Yes,0.5044221936342409
35364,145152,COc1ccc(/C=N/NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1COc1ccc([N+](=O)[O-])c(C)c1,Yes,0.51882711117357
35365,145153,Cc1ccsc1C(=O)N/N=C/c1ccc(-c2cc([N+](=O)[O-])ccc2Cl)o1,No,0.44066660058209756
35366,145154,Cc1ccc(-c2cc(C(=O)Nc3ccc(C)c([N+](=O)[O-])c3)c3ccccc3n2)c(C)c1,No,0.3873384841364061
35367,145155,O=C(N/N=C\c1cc([N+](=O)[O-])ccc1O)c1ccc(COc2ccc3c(c2)CCC3)o1,No,0.4633555947338507
35368,145156,Cc1onc(-c2ccccc2)c1C(=O)N/N=C/c1cccn1-c1cccc([N+](=O)[O-])c1,No,0.4273689524503309
35369,145157,COc1ccc(/C=N/NC(=O)c2c(Cl)c(C)nn2C)c(OC)c1,No,0.2856110187570513
35370,145158,CC(=NNC(=O)C(C)Sc1nnc(CNc2cccc(Cl)c2)n1C)c1ccc(C)cc1,Yes,0.575492488325428
35371,145159,CCOc1ccc(N2C(N)=C(C#N)C(c3ccc(C)cc3)C3=C2CC(c2ccccc2)CC3=O)c([N+](=O)[O-])c1,Yes,0.5257932554042786
35372,145160,COc1cc(/C=N/NC(=O)c2sc3cc(Cl)ccc3c2Cl)cc(OC)c1OC,No,0.3296655656504894
35373,145161,COC(=O)c1ccc(/C=N/NC(=O)c2cc(-c3cccc(OC(C)C)c3)nc3ccccc23)cc1,No,0.4500310401873793
35374,145162,Cc1cc(C)n(Cc2cccc(C(=O)N/N=C/c3ccc(Br)cc3)c2)n1,No,0.40412092939648625
35375,145163,COC(=O)c1c(NC(=O)C2CCC2)sc2c1CCC(c1ccccc1)C2,Yes,0.5272543625470983
35376,145164,O=C(Nc1cnn(Cc2ccccc2)c1)c1ccccc1[N+](=O)[O-],No,0.4267780641204707
35377,145165,CCOC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc(C)c1-c1ccc(OC)cc1,No,0.307628312390668
35378,145166,Cc1cc([N+](=O)[O-])ccc1NC(=O)c1sc2cc(F)ccc2c1Cl,No,0.31801041118017387
35379,145167,O=C(N/N=C/c1ccc(-c2ccc(Br)cc2)o1)C1CC1c1ccccc1,No,0.40212432072879706
35380,145168,CC(C)OC(=O)c1c(NC(=O)C2c3ccccc3Oc3ccccc32)sc2c1CCCCCCCCCC2,No,0.3894478847901153
35381,145169,CCOc1cccc(-c2cc(C(=O)N/N=C/c3sccc3C)c3ccccc3n2)c1,Yes,0.5012971584751565
35382,145170,CC1=C(C(=O)Nc2ccc(Br)cn2)C(c2cnn(C)c2C)C2=C(CCCC2=O)N1,No,0.3645655899871963
35383,145171,CC(/C=C/c1ccccc1)=NNC(=O)c1ccc(Cn2nc(C)cc2C)cc1,No,0.3982404452951031
35384,145172,CCOc1ccccc1-c1cc(C(=O)N/N=C/c2ccc(O)c(OC)c2)c2ccccc2n1,No,0.4792213037951686
35385,145173,COc1ccc(/C=N/NC(=O)c2sccc2C)c2ccccc12,No,0.327784840504982
35386,145174,CCOc1cccc(/C=N/NC(=O)c2cc(-c3cccc(C)c3)nc3ccccc23)c1O,No,0.46615335850981954
35387,145175,COc1ccc(C2C(C(=O)Nc3ccc(C)cn3)=C(C)NC3=C2C(=O)CC(c2ccccc2)C3)c(OC)c1OC,Yes,0.5209075678836318
35388,145176,N#Cc1c(SCc2ccccc2F)nc(C(F)(F)F)c2c1CCC2,No,0.302617556567656
35389,145177,O=C(N/N=C/c1cccn1-c1cccc([N+](=O)[O-])c1)c1cc(-c2ccc(Cl)cc2Cl)nc2ccccc12,No,0.440857103988134
35390,145178,CC1(C(=O)N/N=C/c2c(F)c(F)c(F)c(F)c2F)CC1(Cl)Cl,No,0.36875526030525896
35391,145179,O=C1CC(c2ccc(Cl)cc2)CC(=O)C1=CNCCN1CCN(C(=S)Nc2ccccc2)CC1,Yes,0.5367944935900589
35392,145180,COc1cccc(NC(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)c1,No,0.3478414210120323
35393,145181,COc1nn(C(C)C(=O)N/N=C(\C)c2ccc(NC(=O)c3cccc(Cl)c3)cc2)cc1[N+](=O)[O-],No,0.45863074520238734
35394,145182,COc1cc(Br)cc(/C=N\NC(=O)c2ccn(C)n2)c1O,No,0.33554812654702637
35395,145183,CCn1ncc(/C=N/NC(=O)COc2cc(C)cc(C)c2)c1C,No,0.3674778481347253
35396,145184,CCCCC(=O)N/N=C/c1sccc1C,No,0.3020416497077066
35397,145185,Cc1[nH]c2ccccc2c1/C=N\NC(=O)c1ccco1,No,0.4709297960002758
35398,145187,COC(=O)c1ccc(C)c(NC(=O)c2c([N+](=O)[O-])c(C)nn2C)c1,No,0.30338041787695613
35399,145188,Cc1cc(OCc2ccc(/C=N/NC(=O)C3CC3)o2)ccc1Cl,Yes,0.5176795633660509
35400,145189,CCCOC(=O)c1c(-c2ccc(OC)c(OC)c2)csc1NC(=O)COc1ccc([N+](=O)[O-])cc1,No,0.4439336810895234
35401,145190,Cc1ccc(-c2n[nH]cc2C=NNC(=O)C2(C)CC2(Br)Br)cc1,No,0.47984392223346617
35402,145191,CCc1ccc2c(Cl)c(C(=O)N/N=C/c3cc(OC)c(OC)c(OC)c3)sc2c1,No,0.3860432581875843
35403,145192,CCc1ccc(-c2cc(C(=O)N/N=C/c3ccoc3)c3ccccc3n2)cc1,No,0.4794307492300988
35404,145193,COc1cccc(/C=N/NC(=O)c2ccc(COc3ccc(Cl)cc3Cl)o2)c1,No,0.46242960191174204
35405,145194,CCCOC(=O)c1c(-c2ccc(C(C)CC)cc2)csc1NC(=O)/C=C/c1cccc([N+](=O)[O-])c1,No,0.49951506096379455
35406,145195,C/C(=N\NC(=O)c1c(Cl)c(C)nn1C)c1cccc(NC(=O)C(C)C)c1,No,0.4145365255712632
35407,145196,NC(=O)c1c(NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])sc2c1CCC2,No,0.4201952832251814
35408,145197,Cc1cc(C)n(Cc2ccc(C(=O)Nc3cc(F)ccc3F)o2)n1,No,0.40335604601606856
35409,145198,COc1ccc(C(=O)NCc2cn(-c3ccccc3)nc2-c2ccccc2)cc1OC,No,0.4993070283352924
35410,145199,CCc1ccc(OCc2ccc(C(=O)N(C)C34CC5CC(CC(C5)C3)C4)cc2)cc1,Yes,0.5268501128419557
35411,145200,CCc1ccc2c(Cl)c(C(=O)N/N=C/c3ccc(OC)cc3)sc2c1,No,0.38827659705511863
35412,145201,COc1ccc(/C=N/NC(=O)c2cccc3ccccc23)cc1COc1ccc(C#N)cc1,Yes,0.568418620821554
35413,145202,O=C(Cc1ccc(Cl)cc1)NNC(=O)Nc1cccc2ccccc12,No,0.33894217923541614
35414,145203,Cc1ccc(OC(C)C(=O)Nc2cc(C)on2)cc1,No,0.27239509454476907
35415,145204,COc1ccc(OC)c(-c2cc(C(=O)N/N=C/C=C/c3ccccc3)c3ccccc3n2)c1,No,0.4643135018685267
35416,145205,CCNS(=O)(=O)c1ccc(NC(=O)Nc2cccc3ccccc23)cc1,No,0.33231779026332775
35417,145206,COc1ccc(/C=N/NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1COC(C)=O,No,0.4406000790356913
35418,145207,Cc1c(Cl)cccc1N1C(N)=C(C#N)C(c2cc([N+](=O)[O-])ccc2Cl)C2=C1CC(c1ccccc1)CC2=O,No,0.4934727402395697
35419,145208,COc1cccc(/C=N/NC(=O)c2cc(-c3cccc(Br)c3)nc3ccccc23)c1OC,No,0.360322344309704
35420,145209,N#CC1=C(N)N(c2ccccc2C(F)(F)F)C2=C(C(=O)CCC2)C1c1cn(Cc2c(Cl)cccc2Cl)nc1-c1ccccc1,No,0.4765282222309065
35421,145210,CC(C)Oc1cccc(-c2cc(C(=O)N3CCOCC3)c3ccccc3n2)c1,No,0.44534323135434656
35422,145211,Cc1cc(C(=O)NNC(=O)COc2ccc(Cl)c(Cl)c2)n(C)n1,No,0.4693699730030069
35423,145212,C/C(=N\NC(=O)c1ccc(Br)s1)c1cccc(NC(=O)c2ccc(Br)o2)c1,No,0.37556325014544734
35424,145213,COc1ccc(/C=N/NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c(OC)c1C,No,0.32711634534483014
35425,145214,COc1ccc(/C=N/NC(=O)c2c(Br)c(C)nn2C)c(OC)c1,No,0.2988914515637806
35426,145215,Cc1cccc(NC(=O)NNC(=O)c2cc(-c3ccccc3OC(C)C)nc3ccccc23)c1,No,0.37060881753799857
35427,145216,CC/C(=N\NC(=O)c1sc2cccc(Cl)c2c1Cl)c1ccc(Br)s1,No,0.3780462170907501
35428,145217,COc1cc(OC)cc(C(=O)N/N=C\c2ccc(OC)c(COc3ccc4ccccc4c3)c2)c1,Yes,0.5463948126370562
35429,145218,Cc1cccc(C)c1NC(=O)c1sc2cc([N+](=O)[O-])ccc2c1Cl,No,0.31699180240342106
35430,145219,CCOc1cccc(C(=O)Nc2c(C)nn(CC)c2C)c1,No,0.36941901951198
35431,145220,O=C(COc1ccc(Cl)cc1)N/N=C/c1cn(Cc2c(F)cccc2Cl)nc1-c1ccccc1,Yes,0.5717673801316479
35432,145221,CCn1ncc(/C=N/NC(=O)COc2cc(C)c(Cl)c(C)c2)c1C,No,0.40029040593034937
35433,145222,COc1ccc(C2C(C(=O)Nc3ccccn3)=C(C)NC3=C2C(=O)CC(C)(C)C3)cc1COc1ccc(I)cc1,Yes,0.6079609782481566
35434,145223,CCCc1ccc(-c2cc(C(=O)NCc3ccncc3)c3ccccc3n2)cc1,No,0.36961368641271547
35435,145224,CCOc1cccc(-c2cc(C(=O)N/N=C/c3ccc(OC)c(CSCc4ccco4)c3)c3ccccc3n2)c1,Yes,0.5535331272607531
35436,145225,C/C(=N\NC(=O)C1CC1)c1cccc(NC(=O)COc2ccc(Cl)cc2Cl)c1,Yes,0.5197809901691458
35437,145226,C/C(=N/NC(=O)c1ccc(Cn2cc([N+](=O)[O-])cn2)o1)c1cccc(NC(=O)C(C)C)c1,No,0.4857653470116088
35438,145227,COc1ccc(/C=N/NC(=O)c2cc(-c3cc(C)ccc3C)nc3ccccc23)c(OC)c1OC,No,0.36718109724121045
35439,145228,COc1ccccc1/C=N/NC(=O)c1cc(-c2ccccc2Cl)nc2ccccc12,No,0.3075401651698434
35440,145229,O=C(NCc1ccccc1Cl)c1cc(-c2ccc(Br)cc2)nc2ccccc12,No,0.34782056606641193
35441,145230,Cc1ccc(NC(=O)c2ccc(Cn3nc(C)c(Cl)c3C)o2)cc1[N+](=O)[O-],No,0.40365620886659714
35442,145231,COc1ccc(OC)c(/C=N/NC(=O)c2csc3ccccc23)c1,No,0.32200393215117995
35443,145232,COc1ccc(OCc2ccc(/C=N/NC(=O)c3csc4c3CCCC4)o2)cc1,No,0.4958750579068895
35444,145233,CCCCOC(=O)c1c(NC(=O)C2CCCCC2)sc2c1CCCC2,Yes,0.5756255589511093
35445,145234,Cc1ccc(NC(=O)c2c(Br)cnn2C)c([N+](=O)[O-])c1,No,0.26847674206593297
35446,145235,CCCOc1cccc(-c2cc(C(=O)N/N=C/c3ccncc3)c3ccccc3n2)c1,Yes,0.6456322684927016
35447,145236,Cc1ccc(-c2cc(C(=O)NCCC3=CCCCC3)c3ccccc3n2)c(C)c1,No,0.36179915687664993
35448,145237,COc1ccc(OCc2cc(/C=N/NC(=O)c3cc(-c4cccc(OC)c4)nc4ccccc34)ccc2OC)cc1,Yes,0.5352900480499619
35449,145238,C/C(=N\NC(=O)c1c(-c2ccccc2)noc1C)c1ccc(NC(=O)c2ccc(Br)o2)cc1,No,0.39719695178233755
35450,145239,COC(=O)c1ccccc1NC(=O)c1cc(-c2ccccc2OC)nc2ccccc12,No,0.359916281935962
